EC,LITERATURE,PubMedID
2.1.1.119,7392,N/A
2.1.1.12,485144,7673218
2.1.1.121,15204,17405051
2.1.1.122,674802,17389594
2.1.1.122,15205,12232209
2.1.1.122,15206,N/A
2.1.1.123,15208,2981218
2.1.1.127,15228,16668531
2.1.1.127,15225,8527940
2.1.1.127,706534,19208805
2.1.1.127,720025,22547063
2.1.1.128,15229,17405035
2.1.1.128,15232,7925429
2.1.1.129,288646,N/A
2.1.1.13,441194,1125187
2.1.1.13,437717,N/A
2.1.1.13,441178,4558230
2.1.1.13,441188,N/A
2.1.1.13,441210,10585432
2.1.1.13,673596,17222188
2.1.1.13,"441183,441188",N/A
2.1.1.13,702050,19324024
2.1.1.13,441217,11078203
2.1.1.13,441185,18397
2.1.1.13,441174,14085561
2.1.1.13,"441183,441188",N/A
2.1.1.132,15273,1732195
2.1.1.136,657589,12957890
2.1.1.137,733425,25447140
2.1.1.137,719012,20971157
2.1.1.137,721075,22868225
2.1.1.137,485148,9853005
2.1.1.137,"733425,733865","25447140,23742935"
2.1.1.137,733865,23742935
2.1.1.137,674763,16407288
2.1.1.137,485151,8806872
2.1.1.14,441331,7601135
2.1.1.14,441337,11030427
2.1.1.14,441322,N/A
2.1.1.14,441323,4904482
2.1.1.14,441328,N/A
2.1.1.14,441217,11078203
2.1.1.140,756272,31865477
2.1.1.140,659190,11682473
2.1.1.140,288659,11314949
2.1.1.140,15230,N/A
2.1.1.141,757941,29501924
2.1.1.141,734557,25046752
2.1.1.141,645946,N/A
2.1.1.142,485322,1869550
2.1.1.142,288661,10882005
2.1.1.142,757934,25132279
2.1.1.142,659247,12807886
2.1.1.142,733293,23984880
2.1.1.142,"659247,659977","12807886,18007423"
2.1.1.143,757934,25132279
2.1.1.143,349711,9746350
2.1.1.143,349710,9208946
2.1.1.144,288662,10224113
2.1.1.144,288663,11695919
2.1.1.145,658074,15147181
2.1.1.145,288663,11695919
2.1.1.146,485153,9439593
2.1.1.147,485156,N/A
2.1.1.148,694812,18493582
2.1.1.148,659429,15471872
2.1.1.148,720992,21633987
2.1.1.148,757387,27589670
2.1.1.148,679184,16609803
2.1.1.15,485159,4984625
2.1.1.153,655395,6705789
2.1.1.154,654325,1731632
2.1.1.155,655462,12899699
2.1.1.156,659286,12466265
2.1.1.156,671647,17019606
2.1.1.156,657578,11319079
2.1.1.156,720836,21949863
2.1.1.157,659286,12466265
2.1.1.157,657578,11319079
2.1.1.157,720836,21949863
2.1.1.158,668586,12860386
2.1.1.158,670578,12746542
2.1.1.159,734861,24856135
2.1.1.159,700865,19018565
2.1.1.159,668585,12527364
2.1.1.159,670578,12746542
2.1.1.159,670507,N/A
2.1.1.160,670578,12746542
2.1.1.160,670507,N/A
2.1.1.160,668585,12527364
2.1.1.161,659286,12466265
2.1.1.161,671647,17019606
2.1.1.162,677087,17098399
2.1.1.162,758064,29626705
2.1.1.165,701215,2371563
2.1.1.165,677650,9687437
2.1.1.165,682595,10097085
2.1.1.165,680600,7721844
2.1.1.165,696997,19723322
2.1.1.165,695730,11375186
2.1.1.165,696802,11791711
2.1.1.165,700660,N/A
2.1.1.169,719183,20670441
2.1.1.17,485164,1495417
2.1.1.17,485171,3182819
2.1.1.17,"485175,485176",N/A
2.1.1.17,"485175,485176",N/A
2.1.1.17,"485175,485176",N/A
2.1.1.17,485166,2198947
2.1.1.17,485177,3872629
2.1.1.17,"485175,485176",N/A
2.1.1.17,"485175,485176",N/A
2.1.1.17,"485175,485176",N/A
2.1.1.17,485172,N/A
2.1.1.17,485193,7641846
2.1.1.17,485179,9370326
2.1.1.17,485173,3947654
2.1.1.175,706086,N/A
2.1.1.175,700855,17943312
2.1.1.18,485196,5503262
2.1.1.184,704252,7543473
2.1.1.184,485437,2440853
2.1.1.184,485438,2492520
2.1.1.184,"662611,705957","12946350,12907737"
2.1.1.184,705109,10366505
2.1.1.19,485198,6023571
2.1.1.2,485200,500623
2.1.1.2,485203,3277179
2.1.1.2,485202,6639053
2.1.1.20,657792,15181470
2.1.1.20,485214,6801046
2.1.1.20,485212,4692843
2.1.1.204,758443,29892076
2.1.1.210,712028,12770713
2.1.1.212,676377,17067644
2.1.1.212,713268,17172354
2.1.1.215,704511,19491098
2.1.1.215,719968,21844194
2.1.1.216,712733,10438627
2.1.1.217,757861,30931478
2.1.1.22,485239,1446680
2.1.1.22,485238,N/A
2.1.1.220,485272,10779558
2.1.1.220,736494,25593312
2.1.1.228,673850,17121543
2.1.1.228,661154,15248782
2.1.1.230,485514,7925357
2.1.1.230,485512,N/A
2.1.1.231,655462,12899699
2.1.1.233,756498,27810903
2.1.1.244,758296,30151928
2.1.1.247,717753,8702528
2.1.1.25,741668,16348886
2.1.1.25,485242,709878
2.1.1.251,717763,11073950
2.1.1.251,727732,9371433
2.1.1.26,485243,14165927
2.1.1.267,700855,17943312
2.1.1.267,757955,N/A
2.1.1.269,757585,29909830
2.1.1.27,441284,N/A
2.1.1.270,676377,17067644
2.1.1.270,713268,17172354
2.1.1.273,724107,11051108
2.1.1.274,726129,24034273
2.1.1.278,726115,17499822
2.1.1.279,726235,N/A
2.1.1.28,639439,3298988
2.1.1.28,639432,4414012
2.1.1.28,662596,14695818
2.1.1.28,639440,N/A
2.1.1.28,639445,531079
2.1.1.28,639451,9712709
2.1.1.28,639430,13863458
2.1.1.280,692151,8706715
2.1.1.280,694691,19309459
2.1.1.283,721439,1444712
2.1.1.292,722880,N/A
2.1.1.299,758296,30151928
2.1.1.3,485245,13315256
2.1.1.320,735162,23071334
2.1.1.33,673682,17382321
2.1.1.33,441339,14245405
2.1.1.33,757114,29069453
2.1.1.33,441469,6348510
2.1.1.338,741150,18223037
2.1.1.339,741150,18223037
2.1.1.34,637162,9748240
2.1.1.34,"637157,637162","7085632,9748240"
2.1.1.34,674692,16963456
2.1.1.34,637164,11918670
2.1.1.34,734227,23867454
2.1.1.34,719910,20053984
2.1.1.34,637157,7085632
2.1.1.34,662326,15637073
2.1.1.34,663410,15062082
2.1.1.340,741185,21074448
2.1.1.341,659009,11344134
2.1.1.344,742872,25925947
2.1.1.35,441377,7748949
2.1.1.35,441362,343812
2.1.1.35,441357,4896261
2.1.1.35,441359,6997293
2.1.1.35,441339,14245405
2.1.1.35,441364,2007136
2.1.1.35,"441364,441379","2007136,8794745"
2.1.1.35,441378,10684932
2.1.1.35,"441378,441379","10684932,8794745"
2.1.1.355,703174,18215768
2.1.1.37,659271,12917429
2.1.1.37,659080,12869530
2.1.1.37,657772,15313181
2.1.1.37,485275,1187340
2.1.1.37,485286,6409149
2.1.1.37,485307,11522819
2.1.1.37,485278,673848
2.1.1.37,485285,2049093
2.1.1.37,706274,19401269
2.1.1.37,485290,3622512
2.1.1.37,485277,131936
2.1.1.37,485299,10544268
2.1.1.373,759975,N/A
2.1.1.373,758701,29574051
2.1.1.376,762268,25313086
2.1.1.38,485313,5773275
2.1.1.382,764996,11344134
2.1.1.383,763267,32571881
2.1.1.385,764996,11344134
2.1.1.39,485319,1002125
2.1.1.4,441488,7215777
2.1.1.4,441492,7932034
2.1.1.4,441489,29942
2.1.1.4,441496,9510062
2.1.1.4,441479,13685335
2.1.1.4,441490,945987
2.1.1.4,734548,25039887
2.1.1.4,734389,26276868
2.1.1.4,734549,26484897
2.1.1.4,734546,22747959
2.1.1.4,756897,31687544
2.1.1.40,485318,5362620
2.1.1.40,485319,1002125
2.1.1.41,757934,25132279
2.1.1.41,485335,12010494
2.1.1.41,485323,2692713
2.1.1.41,485327,N/A
2.1.1.41,718790,21736559
2.1.1.41,485321,5354959
2.1.1.42,485342,N/A
2.1.1.42,485590,10700397
2.1.1.42,485344,18099
2.1.1.42,706086,N/A
2.1.1.42,700855,17943312
2.1.1.45,485384,7028756
2.1.1.45,485370,4212249
2.1.1.45,485410,8611496
2.1.1.45,485378,103545
2.1.1.45,485433,12147691
2.1.1.45,485422,10441376
2.1.1.45,485429,10841779
2.1.1.45,485358,N/A
2.1.1.45,485426,10648646
2.1.1.45,485413,8807052
2.1.1.45,485403,7821787
2.1.1.45,485430,11727827
2.1.1.45,485402,1605647
2.1.1.45,485395,3341747
2.1.1.45,485376,649589
2.1.1.45,"485357,485363","13998281,5017698"
2.1.1.45,"485410,485416","8611496,9636048"
2.1.1.45,"485363,485377","5017698,99641"
2.1.1.45,"485358,485363",5017698
2.1.1.45,485359,5166749
2.1.1.45,485416,9636048
2.1.1.45,485377,99641
2.1.1.45,485363,5017698
2.1.1.45,485391,3955073
2.1.1.45,485380,42538
2.1.1.45,485404,8001663
2.1.1.45,485372,235997
2.1.1.45,485389,6392123
2.1.1.45,485398,1989499
2.1.1.45,756644,27517810
2.1.1.45,718866,20151707
2.1.1.45,485357,13998281
2.1.1.45,485415,9100016
2.1.1.46,441443,4452353
2.1.1.47,"441311,441312","805896,809439"
2.1.1.47,"441311,441312","805896,809439"
2.1.1.49,441353,4766261
2.1.1.49,441356,11322482
2.1.1.5,441241,9681996
2.1.1.5,689024,18457970
2.1.1.5,441243,8798461
2.1.1.5,441233,4650615
2.1.1.5,"441234,673003","7174675,17086380"
2.1.1.5,675300,16789755
2.1.1.5,673003,17086380
2.1.1.5,441247,11391473
2.1.1.5,684710,18262489
2.1.1.5,"441234,673003","7174675,17086380"
2.1.1.5,441235,1370132
2.1.1.50,441230,4698228
2.1.1.53,676699,16088399
2.1.1.53,485445,N/A
2.1.1.53,485444,N/A
2.1.1.53,485443,N/A
2.1.1.54,441229,27354
2.1.1.56,485467,8195132
2.1.1.56,674439,15760890
2.1.1.56,485462,6345158
2.1.1.57,704920,19776234
2.1.1.57,639477,701282
2.1.1.57,639479,7275966
2.1.1.57,721099,20350738
2.1.1.57,639484,9622508
2.1.1.59,"485476,485480","203592,6238220"
2.1.1.59,"485476,485480","203592,6238220"
2.1.1.59,485475,196592
2.1.1.59,485482,220257
2.1.1.59,"485476,485479,485480","203592,6238220"
2.1.1.59,485481,6280753
2.1.1.59,"485476,485480","203592,6238220"
2.1.1.59,"485476,485480","203592,6238220"
2.1.1.59,"485476,485480","203592,6238220"
2.1.1.59,"485476,485479,485480","203592,6238220"
2.1.1.6,441547,10950844
2.1.1.6,703190,19462939
2.1.1.6,658885,12771046
2.1.1.6,686194,17894650
2.1.1.6,657883,15857617
2.1.1.6,705398,19095062
2.1.1.6,658268,15755652
2.1.1.6,441523,5025932
2.1.1.6,441513,689028
2.1.1.6,441551,11055938
2.1.1.6,441543,11368324
2.1.1.6,441545,11570851
2.1.1.6,720265,N/A
2.1.1.6,719315,21820082
2.1.1.6,441532,N/A
2.1.1.6,441544,11907189
2.1.1.6,441524,7082642
2.1.1.6,658520,12695345
2.1.1.6,657526,15551073
2.1.1.6,441507,13575440
2.1.1.6,687949,17588591
2.1.1.6,441525,3611026
2.1.1.6,657525,12904944
2.1.1.6,441514,413582
2.1.1.6,441533,N/A
2.1.1.6,441554,8276810
2.1.1.6,657534,12842102
2.1.1.6,735342,25869243
2.1.1.60,441314,6685812
2.1.1.60,441320,8662690
2.1.1.60,441317,3102693
2.1.1.60,441319,8123667
2.1.1.60,441316,16667596
2.1.1.64,485508,863914
2.1.1.65,485510,N/A
2.1.1.67,485516,6838629
2.1.1.67,485515,13981612
2.1.1.67,485521,7802704
2.1.1.67,685254,18484748
2.1.1.67,485522,7603453
2.1.1.67,485527,10954350
2.1.1.67,485519,1981712
2.1.1.67,485520,1306116
2.1.1.67,"485516,485520","6838629,1306116"
2.1.1.67,485525,9450506
2.1.1.67,657544,12542916
2.1.1.67,685039,18602085
2.1.1.67,657885,15652243
2.1.1.67,657749,13679074
2.1.1.67,689365,18708949
2.1.1.67,"485516,485520","6838629,1306116"
2.1.1.68,485545,10846
2.1.1.68,660104,15081283
2.1.1.68,701663,18926792
2.1.1.68,734970,24948836
2.1.1.68,702477,17976886
2.1.1.68,734491,N/A
2.1.1.68,718207,15118832
2.1.1.68,485067,11169195
2.1.1.68,485530,12084820
2.1.1.68,485531,12084826
2.1.1.68,658800,32688895
2.1.1.68,485547,N/A
2.1.1.68,720423,21604170
2.1.1.68,485543,N/A
2.1.1.68,485541,1898010
2.1.1.68,485542,N/A
2.1.1.68,485546,241400
2.1.1.68,675589,N/A
2.1.1.68,757324,26276868
2.1.1.69,485668,N/A
2.1.1.69,661650,15009205
2.1.1.69,719193,N/A
2.1.1.7,658243,N/A
2.1.1.7,441222,3364975
2.1.1.7,441220,13790768
2.1.1.7,441221,N/A
2.1.1.70,485668,N/A
2.1.1.71,485166,2198947
2.1.1.71,485560,7305396
2.1.1.71,485554,438165
2.1.1.71,485193,7641846
2.1.1.71,"485555,485560","25437,7305396"
2.1.1.72,"485567,485577","7782299,9150219"
2.1.1.72,485577,9150219
2.1.1.72,720816,21347417
2.1.1.72,719096,21962489
2.1.1.72,719450,20180846
2.1.1.72,"485567,485577","7782299,9150219"
2.1.1.74,485583,6768721
2.1.1.74,734203,23095745
2.1.1.75,485584,N/A
2.1.1.76,663119,15084728
2.1.1.76,485586,N/A
2.1.1.77,701664,18951867
2.1.1.77,719263,20564550
2.1.1.77,485597,2303443
2.1.1.77,485604,7929130
2.1.1.77,485591,4016073
2.1.1.77,485606,7663167
2.1.1.77,485622,11694513
2.1.1.77,485615,11049748
2.1.1.77,"485610,485615","9784234,11049748"
2.1.1.77,485610,9784234
2.1.1.77,657965,14596598
2.1.1.77,757230,30578298
2.1.1.77,706396,19921250
2.1.1.77,"485610,485622","9784234,11694513"
2.1.1.77,"485610,485615","9784234,11049748"
2.1.1.77,485618,11161058
2.1.1.77,720328,N/A
2.1.1.77,734891,23903319
2.1.1.77,"485615,485622","11049748,11694513"
2.1.1.77,"485610,485615","9784234,11049748"
2.1.1.77,485599,1854790
2.1.1.77,734965,23284083
2.1.1.77,757817,26987457
2.1.1.77,"485610,485615","9784234,11049748"
2.1.1.78,485623,N/A
2.1.1.79,485625,14214089
2.1.1.79,680343,16104732
2.1.1.79,685391,18501724
2.1.1.79,"485626,485631","7024727,380648"
2.1.1.79,485634,11997456
2.1.1.8,441559,7188427
2.1.1.8,441561,4016144
2.1.1.8,441566,N/A
2.1.1.8,441570,6864213
2.1.1.8,441564,1907425
2.1.1.8,"441556,441557",13804910
2.1.1.8,441573,619910
2.1.1.8,"441556,441557",13804910
2.1.1.80,485641,6387374
2.1.1.80,485638,6806296
2.1.1.80,"485637,485641","322131,6387374"
2.1.1.82,485648,3415239
2.1.1.83,485588,3994394
2.1.1.84,485588,3994394
2.1.1.86,639489,3085670
2.1.1.86,734072,22636775
2.1.1.88,485658,4076180
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,441584,623768
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,676510,16623883
2.1.1.9,696997,19723322
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,721115,22559212
2.1.1.9,441592,7437088
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,718580,20376845
2.1.1.9,441591,N/A
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.9,"441585,441587","485170,6276653"
2.1.1.90,485665,9363780
2.1.1.91,485667,3977861
2.1.1.94,689542,18053006
2.1.1.95,720629,21883249
2.1.1.95,485682,12492478
2.1.1.95,485681,N/A
2.1.1.95,485678,4066669
2.1.1.95,758033,26848097
2.1.1.95,485677,N/A
2.1.1.95,485680,N/A
2.1.1.95,485679,1420294
2.1.1.96,485683,3350800
2.1.1.97,485687,2450873
2.1.1.B112,725515,23530048
2.1.1.B119,757703,30055263
2.1.1.B127,757264,30471982
2.1.1.B3,673429,9490063
2.1.1.B74,643766,9484434
2.1.1.B83,714532,21228475
2.1.1.B84,714532,21228475
2.1.2.1,726831,15349715
2.1.2.1,756705,30035852
2.1.2.1,441405,2373684
2.1.2.1,441398,3110140
2.1.2.1,441413,4591722
2.1.2.1,441400,5699057
2.1.2.1,441437,N/A
2.1.2.1,441391,N/A
2.1.2.1,727262,9783425
2.1.2.1,"441428,441430",10998057
2.1.2.1,441401,5808700
2.1.2.1,441425,7607226
2.1.2.1,441394,7400147
2.1.2.1,441407,16664855
2.1.2.1,676982,17142057
2.1.2.1,441408,16662139
2.1.2.1,755905,31298425
2.1.2.1,441409,N/A
2.1.2.1,441410,3830156
2.1.2.10,485693,7053363
2.1.2.11,485700,6463
2.1.2.11,"485700,485701","6463,374973"
2.1.2.11,485701,374973
2.1.2.11,485707,8096212
2.1.2.2,485731,9265631
2.1.2.2,485724,3986180
2.1.2.2,485734,9143358
2.1.2.2,485729,8688421
2.1.2.2,485739,9628739
2.1.2.2,485730,11352469
2.1.2.2,"485729,485733","8688421,10835105"
2.1.2.2,485733,10835105
2.1.2.2,485732,8117714
2.1.2.2,"485734,485735","9143358,10577357"
2.1.2.2,"485735,485738","10577357,8626389"
2.1.2.2,"485729,485733","8688421,10835105"
2.1.2.2,485741,10433709
2.1.2.2,485735,10577357
2.1.2.2,"485735,485738","10577357,8626389"
2.1.2.2,485717,3395127
2.1.2.2,485713,13502326
2.1.2.2,485714,7284307
2.1.2.2,485727,350869
2.1.2.3,172163,8567683
2.1.2.3,485749,2431676
2.1.2.3,485757,11457277
2.1.2.3,485759,11948179
2.1.2.3,485748,7225325
2.1.2.3,756701,29063699
2.1.2.3,485745,N/A
2.1.2.3,485756,10985775
2.1.2.3,485760,12501179
2.1.2.3,485746,N/A
2.1.2.5,485771,7654689
2.1.2.5,485768,1239299
2.1.2.5,209729,13672973
2.1.2.5,"209729,485768","13672973,1239299"
2.1.2.7,"485776,485777",14001018
2.1.2.7,"485776,485777",14001018
2.1.2.7,702735,18997407
2.1.2.7,"485776,485777",14001018
2.1.2.7,"485776,485777",14001018
2.1.2.8,485787,2684015
2.1.2.8,485785,3284582
2.1.2.9,485802,4206871
2.1.2.9,485794,5337045
2.1.2.9,"485795,485797","6387369,6989606"
2.1.2.9,485807,9832609
2.1.2.9,"485795,485797","6387369,6989606"
2.1.2.9,736461,25288793
2.1.2.9,485796,4573437
2.1.2.9,485799,1917939
2.1.2.9,661778,10499278
2.1.3.1,485822,1526981
2.1.3.1,485816,N/A
2.1.3.10,684745,18251085
2.1.3.11,687511,16704984
2.1.3.15,745266,10542197
2.1.3.2,485872,8535162
2.1.3.2,485845,4371054
2.1.3.2,661693,15943802
2.1.3.2,485861,4359463
2.1.3.2,485865,4336369
2.1.3.2,696699,19097895
2.1.3.2,485887,12547202
2.1.3.2,485863,4658988
2.1.3.2,"485857,485872","3937019,8535162"
2.1.3.2,485858,99635
2.1.3.2,485879,10447693
2.1.3.2,485876,N/A
2.1.3.2,701171,N/A
2.1.3.2,485886,11959858
2.1.3.2,485875,9344472
2.1.3.2,756715,31967710
2.1.3.2,661512,12670788
2.1.3.2,485854,4092435
2.1.3.2,757003,31947715
2.1.3.2,485882,10748118
2.1.3.2,689977,N/A
2.1.3.2,485885,12359710
2.1.3.2,662222,15014067
2.1.3.2,485857,3937019
2.1.3.2,485841,234435
2.1.3.3,698015,18649031
2.1.3.3,722614,10037695
2.1.3.3,665460,2118516
2.1.3.3,698892,19318352
2.1.3.3,666362,1406593
2.1.3.3,660046,14527149
2.1.3.3,659213,12679340
2.1.3.3,720853,22363663
2.1.3.6,485953,116850
2.1.3.6,485950,N/A
2.1.3.6,674316,17028272
2.1.3.6,721014,22328207
2.1.3.6,720853,22363663
2.1.3.8,485958,6409607
2.1.4.1,485972,8035648
2.1.4.1,485966,6766137
2.1.4.1,485967,7378422
2.1.4.1,485968,3800397
2.1.4.1,"485966,485968","6766137,3800397"
2.1.4.1,"485968,485974","3800397,9165070"
2.1.4.1,"485966,485968","6766137,3800397"
2.1.4.1,485980,12453570
2.1.4.1,"485966,485968","6766137,3800397"
2.1.4.1,"485966,485968","6766137,3800397"
2.1.4.1,485970,8490569
2.2.1.1,486023,7607225
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,486026,9924800
2.2.1.1,718815,22082276
2.2.1.1,720609,22645655
2.2.1.1,735416,N/A
2.2.1.1,720982,22210509
2.2.1.1,696175,19747100
2.2.1.1,486017,N/A
2.2.1.1,690697,17681280
2.2.1.1,718950,20673211
2.2.1.1,486016,9398292
2.2.1.1,486011,3396324
2.2.1.1,486015,8999873
2.2.1.1,486005,7115375
2.2.1.1,486012,7097279
2.2.1.1,657667,15130781
2.2.1.1,"485991,486002",6759853
2.2.1.1,"485991,486026",9924800
2.2.1.1,486004,2495942
2.2.1.1,486007,3947099
2.2.1.1,720405,21570429
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,735415,N/A
2.2.1.1,486008,6847198
2.2.1.1,486006,3089282
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,"485991,486002",6759853
2.2.1.1,692925,18053578
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,"485991,486002",6759853
2.2.1.1,694066,18456347
2.2.1.1,693289,17825449
2.2.1.1,"486023,486026","7607225,9924800"
2.2.1.1,693291,18342970
2.2.1.1,485995,21841
2.2.1.1,695034,18186462
2.2.1.2,486035,5025625
2.2.1.2,660839,15810435
2.2.1.2,486027,N/A
2.2.1.2,486032,N/A
2.2.1.2,486044,11298760
2.2.1.2,756739,27481705
2.2.1.2,486041,7592346
2.2.1.2,486030,N/A
2.2.1.2,486043,9883893
2.2.1.2,706567,N/A
2.2.1.2,486034,N/A
2.2.1.2,663096,15960612
2.2.1.3,486057,9324250
2.2.1.3,486047,7074134
2.2.1.5,395936,2046830
2.2.1.5,395927,5003720
2.2.1.5,395930,16742506
